33677 0:-999 134:-72 307:-58 414:-53 524:-64 967:-66 1160:-69 1346:-70 1883:-33 2097:-73 2325:-999
54133 0:-999 181:-50 837:-74 1132:-85 1155:-86 1639:-86 2068:-87 2325:-999
219753 0:-999 18:-89 377:-59 793:-78 1026:-85 1445:-58 1462:-40 1533:-70 1781:-80 1784:-41 2126:-80 2325:-999
148265 0:-999 206:-85 252:-64 662:-68 795:-85 1256:-51 1345:-66 1561:-79 1845:-51 2286:-58 2325:-999
90866 0:-999 378:-55 525:-82 640:-54 1160:-57 1346:-56 1481:-67 1787:-45 2136:-60 2168:-56 2302:-65 2325:-999
208370 0:-999 377:-33 656:-67 891:-63 1445:-33 1462:-58 1533:-34 1784:-68 2169:-64 2325:-999
44178 0:-999 98:-52 134:-59 270:-72 524:-72 572:-74 1158:-79 1277:-73 1850:-42 2246:-51 2311:-50 2325:-999
90905 0:-999 378:-72 640:-60 1160:-53 1346:-51 1787:-48 1802:-77 1905:-61 2136:-68 2168:-52 2302:-80 2325:-999
208458 0:-999 42:-67 125:-82 730:-55 809:-59 1334:-79 1399:-62 1539:-75 1638:-71 1844:-62 2278:-76 2325:-999
91026 0:-999 236:-57 332:-83 407:-66 457:-55 692:-84 850:-36 1078:-65 1183:-63 1622:-64 2323:-55 2325:-999
148713 0:-999 181:-41 206:-72 352:-84 504:-86 679:-90 837:-87 1637:-88 1639:-83 2325:-999
148973 0:-999 377:-43 876:-68 960:-68 1445:-43 1462:-72 1533:-51 1784:-69 2025:-41 2126:-61 2169:-73 2325:-999
208976 0:-999 134:-62 307:-64 414:-50 572:-76 967:-65 1160:-72 1346:-71 1883:-35 2097:-77 2136:-79 2325:-999
209090 0:-999 134:-67 307:-65 414:-45 967:-56 1346:-66 1717:-70 1883:-39 2119:-68 2136:-77 2168:-66 2325:-999
91615 0:-999 42:-67 125:-78 288:-67 730:-45 809:-59 1334:-69 1399:-51 1437:-54 1844:-56 1987:-50 2325:-999
149315 0:-999 284:-66 377:-27 960:-65 1031:-83 1445:-26 1462:-61 1533:-36 1784:-65 1898:-67 2025:-38 2325:-999
209273 0:-999 134:-49 307:-85 414:-91 524:-44 572:-61 967:-60 1461:-91 1717:-88 2246:-54 2311:-64 2325:-999
45078 0:-999 48:-61 77:-63 314:-55 655:-58 1355:-82 1864:-60 1898:-74 1964:-32 2028:-71 2126:-61 2325:-999
149395 0:-999 141:-86 592:-76 656:-85 1067:-89 1176:-79 1427:-91 1627:-75 1674:-84 2325:-999
91937 0:-999 134:-45 524:-37 1105:-65 1158:-69 1411:-59 1850:-56 1986:-55 2119:-66 2246:-53 2311:-52 2325:-999
91938 0:-999 98:-65 134:-43 967:-59 1158:-67 1411:-53 1850:-56 2119:-66 2246:-52 2311:-47 2312:-67 2325:-999
91939 0:-999 383:-72 730:-78 885:-84 968:-35 973:-85 1369:-77 1390:-79 1407:-28 1910:-59 1992:-86 2325:-999
91992 0:-999 145:-62 486:-89 576:-75 618:-71 793:-48 861:-50 919:-75 1806:-56 1882:-31 2325:-999
149626 0:-999 42:-56 288:-56 491:-75 730:-70 809:-45 1399:-81 1539:-46 1819:-39 1844:-65 2278:-85 2325:-999
45497 0:-999 682:-48 1999:-91 2008:-89 2049:-49 2150:-74 2278:-68 2282:-48 2325:-999
45498 0:-999 134:-39 270:-45 524:-57 728:-56 775:-78 1065:-57 1411:-57 2119:-42 2246:-58 2311:-72 2325:-999
45505 0:-999 206:-85 252:-70 662:-66 795:-83 1103:-72 1256:-55 1345:-65 1561:-78 1845:-55 2286:-62 2325:-999
45601 0:-999 195:-68 273:-81 324:-61 358:-68 592:-66 1355:-75 1788:-63 1822:-65 2110:-84 2318:-61 2325:-999
45602 0:-999 195:-83 294:-90 324:-87 358:-88 592:-85 972:-86 1119:-88 1822:-91 1968:-89 2067:-76 2325:-999
209966 0:-999 248:-90 476:-87 608:-91 708:-51 1035:-86 1284:-89 1380:-88 1510:-86 1808:-54 1969:-47 2325:-999
124 0:-999 284:-40 294:-70 418:-81 960:-43 972:-71 1058:-47 1176:-51 1355:-53 1964:-61 2126:-51 2325:-999
210250 0:-999 418:-74 511:-74 569:-69 1031:-54 1153:-86 1250:-84 1482:-69 1509:-52 1795:-70 1946:-58 2325:-999
150395 0:-999 175:-65 198:-61 215:-71 235:-40 498:-53 698:-69 791:-88 912:-57 1138:-65 1372:-76 2325:-999
150396 0:-999 218:-68 858:-61 973:-74 1390:-49 1515:-86 1827:-41 1988:-70 1992:-66 2143:-96 2199:-79 2325:-999
210367 0:-999 387:-75 470:-91 685:-54 790:-78 1035:-52 1376:-87 1510:-64 1713:-75 1808:-82 2017:-89 2325:-999
150416 0:-999 667:-60 730:-69 858:-55 973:-75 1032:-62 1190:-50 1390:-44 1638:-52 1827:-45 1992:-65 2325:-999
150520 0:-999 418:-82 569:-74 1031:-62 1153:-91 1509:-47 1795:-64 1898:-61 1946:-57 2051:-75 2057:-74 2325:-999
695 0:-999 189:-71 342:-42 378:-54 640:-34 1387:-80 1481:-71 1485:-61 1787:-52 1831:-47 2014:-67 2325:-999
696 0:-999 27:-50 416:-50 436:-59 692:-56 950:-60 1120:-52 1365:-70 1854:-73 2095:-54 2219:-80 2325:-999
774 0:-999 11:-53 166:-73 179:-53 856:-53 1709:-53 1935:-51 2049:-59 2134:-51 2211:-53 2282:-59 2325:-999
46435 0:-999 22:-59 544:-61 1057:-56 1203:-60 1218:-75 1444:-80 1503:-82 1775:-62 1868:-74 2293:-56 2325:-999
210813 0:-999 284:-88 377:-86 603:-89 655:-74 960:-88 1210:-83 1864:-83 1876:-88 1964:-50 2126:-65 2325:-999
46837 0:-999 544:-59 1203:-48 1218:-74 1503:-76 1657:-85 1692:-84 1775:-48 1835:-81 2027:-80 2293:-51 2325:-999
46937 0:-999 88:-43 151:-43 190:-45 382:-43 1144:-56 1234:-55 1701:-49 1867:-49 1952:-49 2278:-61 2325:-999
92404 0:-999 98:-69 134:-35 524:-44 572:-59 967:-56 1105:-57 1986:-57 2119:-60 2246:-48 2311:-49 2325:-999
92541 0:-999 175:-66 198:-67 215:-68 235:-52 498:-47 567:-86 698:-65 912:-50 1941:-82 2092:-62 2325:-999
151329 0:-999 98:-64 524:-53 773:-67 1065:-72 1411:-65 1850:-62 1986:-57 2311:-51 2312:-70 2325:-999
93070 0:-999 42:-78 288:-77 730:-55 809:-64 1334:-86 1399:-63 1437:-70 1844:-64 2278:-89 2325:-999
47701 0:-999 82:-74 280:-77 625:-57 1355:-64 1384:-53 1876:-43 1898:-46 1933:-48 2051:-70 2057:-68 2325:-999
47723 0:-999 27:-69 416:-64 436:-74 547:-71 631:-65 692:-66 950:-75 1120:-65 1512:-67 1854:-77 2325:-999
2127 0:-999 22:-62 544:-51 1057:-47 1203:-57 1236:-77 1503:-86 1692:-92 1775:-48 1868:-68 2189:-82 2325:-999
47843 0:-999 42:-71 125:-76 288:-75 1334:-78 1399:-54 1437:-71 1819:-64 1844:-64 1987:-54 2143:-77 2325:-999
47876 0:-66 88:-59 151:-58 190:-57 382:-59 1085:-57 1144:-52 1234:-54 1895:-54 2090:-60 2325:-999
47974 0:-999 134:-72 524:-78 1065:-80 1381:-43 1411:-81 1986:-85 2119:-66 2246:-60 2311:-68 2312:-81 2325:-999
48045 0:-999 189:-66 262:-51 378:-50 640:-38 961:-69 1481:-66 1727:-69 1787:-52 1802:-70 2014:-52 2325:-999
152229 0:-999 316:-69 377:-58 397:-57 1025:-73 1272:-76 1445:-58 1462:-31 1781:-70 1784:-26 2084:-77 2325:-999
2713 0:-999 218:-44 906:-74 945:-84 1050:-77 1289:-62 1637:-80 1925:-50 1930:-65 2221:-58 2320:-75 2325:-999
2784 0:-999 98:-59 524:-42 572:-63 728:-73 773:-59 1065:-65 1411:-62 1850:-54 1986:-61 2311:-49 2325:-999
2785 0:-999 362:-62 428:-93 1114:-59 1384:-36 1785:-81 1876:-43 1898:-69 1933:-60 1964:-84 2110:-55 2325:-999
2789 0:-999 205:-67 378:-61 1160:-56 1758:-65 1787:-54 1905:-52 2136:-50 2168:-58 2232:-67 2302:-67 2325:-999
48629 0:-999 4:-68 615:-77 793:-47 819:-83 861:-45 891:-62 919:-76 1167:-74 1882:-40 2135:-61 2325:-999
48630 0:-999 298:-59 418:-63 569:-57 784:-76 803:-80 923:-69 1441:-74 1946:-78 2166:-23 2173:-71 2325:-999
152888 0:-999 262:-60 378:-55 957:-80 961:-76 1481:-67 1787:-40 1831:-68 1905:-70 2014:-60 2136:-73 2325:-999
48747 0:-999 284:-63 377:-33 960:-64 1445:-34 1462:-75 1533:-40 1575:-73 1964:-73 2025:-30 2126:-58 2325:-999
94242 0:-999 378:-57 1160:-59 1346:-56 1387:-75 1787:-53 1883:-71 1905:-61 2136:-63 2168:-60 2302:-57 2325:-999
3203 0:-999 82:-83 280:-73 603:-74 805:-82 1093:-58 1114:-61 1176:-76 1384:-39 1876:-41 2162:-77 2325:-999
3204 0:-999 324:-81 358:-78 592:-73 625:-71 972:-76 1119:-77 1473:-77 1482:-73 1822:-81 1898:-71 2325:-999
153105 0:-999 378:-64 658:-61 1160:-72 1346:-74 1551:-78 1787:-51 1905:-47 2168:-72 2302:-64 2325:-999
153106 0:-999 373:-81 378:-64 1160:-77 1346:-78 1727:-78 1787:-46 1905:-55 2136:-70 2168:-80 2325:-999
153107 0:-999 195:-68 603:-68 736:-83 1250:-60 1788:-62 1898:-82 1933:-76 2110:-75 2144:-76 2318:-62 2325:-999
48929 0:-999 88:-37 151:-37 382:-37 902:-45 1602:-45 1701:-46 1867:-46 1888:-43 1952:-47 2058:-45 2325:-999
94552 0:-999 48:-67 77:-72 314:-69 315:-68 655:-58 1031:-88 1354:-78 1876:-81 1964:-40 2126:-72 2325:-999
153483 0:-999 22:-62 544:-69 941:-89 1203:-64 1218:-79 1236:-80 1503:-89 1775:-56 2033:-88 2293:-68 2325:-999
3657 0:-999 48:-56 64:-63 377:-34 960:-60 1445:-33 1462:-65 1495:-70 1964:-63 2325:-999
3892 0:-999 189:-85 378:-63 640:-54 1387:-77 1481:-62 1787:-49 1802:-78 1905:-55 2136:-57 2325:-999
49552 0:-999 373:-69 378:-60 640:-52 961:-69 1481:-66 1727:-67 1787:-64 1802:-72 1831:-44 2136:-73 2325:-999
153749 0:-999 22:-57 544:-56 1057:-68 1203:-52 1218:-78 1503:-75 1775:-48 1868:-70 2189:-80 2293:-49 2325:-999
153750 0:-999 22:-58 544:-54 1057:-63 1203:-54 1218:-75 1692:-87 1775:-49 1868:-65 1960:-83 2293:-48 2325:-999
95034 0:-999 416:-67 436:-56 547:-54 631:-71 692:-63 911:-70 950:-56 1120:-74 1854:-78 2095:-62 2325:-999
4040 0:-999 88:-67 382:-66 902:-67 1234:-82 1602:-67 2058:-67 2090:-76 2234:-68 2278:-35 2279:-45 2325:-999
49806 0:-999 98:-76 134:-60 524:-53 572:-63 773:-53 967:-69 1105:-57 2119:-74 2246:-76 2311:-59 2325:-999
154185 0:-999 252:-83 662:-70 709:-85 822:-86 1256:-65 1561:-83 1842:-83 1845:-65 2178:-56 2286:-66 2325:-999
154186 0:-999 134:-44 270:-65 524:-52 572:-66 967:-67 1015:-91 1411:-67 1850:-63 2119:-74 2246:-58 2325:-999
154226 0:-999 36:-65 48:-70 377:-36 758:-52 1445:-35 1462:-64 1533:-47 1933:-64 2025:-39 2126:-66 2325:-999
4399 0:-999 618:-64 793:-50 891:-64 1064:-83 1120:-79 1806:-58 1854:-80 1882:-42 2135:-61 2273:-59 2325:-999
50069 0:-999 22:-59 100:-86 544:-64 1057:-67 1203:-59 1236:-78 1503:-81 1868:-70 2189:-79 2293:-55 2325:-999
4411 0:-999 98:-73 134:-37 524:-44 773:-63 967:-53 1105:-68 1850:-70 1986:-74 2119:-54 2246:-45 2325:-999
4463 0:-999 134:-45 524:-37 572:-59 967:-60 1411:-70 1883:-71 1986:-60 2119:-59 2246:-48 2311:-52 2325:-999
50260 0:-999 218:-62 667:-65 730:-74 1032:-74 1190:-58 1390:-49 1638:-58 1827:-43 1988:-62 1992:-72 2325:-999
50318 0:-999 134:-52 270:-54 524:-44 728:-61 967:-60 1015:-84 1411:-61 1471:-83 2119:-67 2311:-44 2325:-999
50319 0:-999 155:-70 539:-82 1157:-82 1792:-69 1945:-63 1977:-81 1994:-87 2189:-86 2201:-83 2325:-999
154644 0:-999 377:-39 592:-72 656:-72 793:-72 891:-70 960:-75 1533:-38 2025:-38 2126:-62 2169:-72 2325:-999
95910 0:-999 597:-54 1236:-73 1711:-58 1981:-45 2189:-72 2201:-90 2325:-999
95911 0:-999 64:-80 77:-71 314:-61 315:-63 1031:-80 1176:-82 1482:-80 1876:-81 1964:-42 2126:-77 2325:-999
50473 0:-999 123:-82 252:-62 662:-68 795:-82 1158:-86 1256:-53 1345:-63 1845:-53 2178:-55 2286:-66 2325:-999
4904 0:-999 195:-57 324:-61 358:-46 972:-59 1031:-65 1119:-59 1246:-44 1250:-50 1822:-59 2073:-74 2325:-999
4905 0:-999 189:-77 640:-56 658:-64 1387:-63 1787:-46 1802:-73 1905:-47 2136:-51 2302:-58 2325:-999
4910 0:-999 48:-42 314:-64 511:-64 960:-39 1058:-57 1176:-57 1355:-53 1482:-59 1964:-67 2126:-46 2325:-999
4911 0:-999 9:-52 109:-49 210:-36 761:-62 909:-45 1060:-74 1175:-29 1226:-49 1641:-46 1843:-69 2325:-999
4912 0:-999 9:-56 210:-40 591:-79 761:-57 1226:-55 1298:-77 1708:-76 1836:-75 2071:-76 2325:-999
50668 0:-999 378:-65 1160:-63 1346:-63 1387:-72 1787:-50 1905:-64 2136:-54 2168:-63 2232:-75 2302:-62 2325:-999
154931 0:-999 189:-80 262:-70 378:-54 640:-61 1787:-49 1905:-62 2014:-69 2325:-999
154955 0:-999 307:-52 572:-49 1158:-65 1160:-65 1346:-64 1883:-34 2097:-69 2136:-79 2168:-65 2325:-999
96190 0:-999 667:-56 730:-72 1032:-57 1390:-54 1638:-51 1827:-46 1992:-66 2087:-79 2221:-60 2325:-999
5185 0:-999 98:-61 967:-53 1065:-74 1158:-39 1277:-74 1411:-71 1850:-55 2119:-73 2246:-52 2311:-48 2325:-999
96458 0:-999 77:-55 284:-64 314:-35 960:-63 1031:-66 1176:-61 1482:-63 1898:-66 2028:-43 2126:-60 2325:-999
96540 0:-999 98:-46 134:-61 773:-82 1158:-71 1277:-75 1850:-42 2119:-64 2246:-48 2311:-53 2312:-83 2325:-999
96587 0:-999 22:-46 544:-54 1057:-56 1203:-50 1503:-76 1584:-75 1775:-51 1835:-78 1868:-65 2293:-49 2325:-999
96588 0:-999 730:-50 792:-70 809:-31 866:-57 1213:-71 1638:-67 1844:-57 1987:-52 2150:-55 2278:-53 2325:-999
96851 0:-999 189:-85 262:-71 373:-65 525:-62 640:-49 961:-61 1387:-82 1481:-69 1787:-61 1802:-63 2325:-999
5871 0:-999 667:-57 973:-72 1032:-67 1190:-54 1390:-54 1638:-54 1827:-40 1988:-62 1992:-73 2221:-73 2325:-999
51558 0:-999 667:-52 973:-51 1032:-63 1190:-52 1638:-61 1827:-58 1925:-69 1988:-38 1992:-33 2087:-81 2325:-999
97209 0:-999 39:-80 294:-74 324:-68 358:-68 1031:-67 1093:-52 1176:-61 1482:-63 1876:-64 2021:-78 2325:-999
155948 0:-999 9:-56 109:-58 210:-43 641:-74 761:-57 909:-44 919:-67 1175:-36 1226:-57 1641:-43 2325:-999
155969 0:-999 189:-85 205:-62 378:-51 525:-78 1387:-84 1758:-62 1787:-47 1802:-70 2136:-65 2232:-63 2325:-999
155996 0:-999 134:-51 270:-62 524:-45 572:-58 728:-64 1411:-68 1850:-63 1986:-64 2246:-60 2311:-55 2325:-999
156009 0:-999 134:-44 524:-50 967:-65 1015:-91 1411:-65 1850:-67 1883:-79 2119:-69 2246:-56 2312:-68 2325:-999
97447 0:-999 134:-38 524:-45 967:-55 1065:-68 1461:-82 1471:-75 1986:-64 2119:-53 2246:-44 2311:-49 2325:-999
97471 0:-999 378:-57 451:-62 640:-60 1160:-56 1346:-57 1481:-68 1787:-53 1883:-72 2136:-68 2168:-57 2325:-999
6397 0:-999 373:-56 378:-55 525:-64 640:-51 1481:-59 1727:-59 1787:-58 1802:-60 1831:-44 2014:-72 2325:-999
156276 0:-999 98:-69 134:-38 773:-57 967:-54 1065:-61 1105:-67 1411:-67 1883:-65 1986:-59 2246:-60 2325:-999
6504 0:-999 667:-57 973:-44 1032:-58 1190:-67 1638:-60 1827:-63 1925:-72 1988:-41 1992:-43 2221:-70 2325:-999
6505 0:-999 434:-75 485:-86 1616:-29 2325:-999
156314 0:-999 77:-67 314:-56 315:-63 655:-65 1210:-65 1864:-64 1964:-37 2025:-68 2126:-58 2161:-73 2325:-999
52214 0:-999 145:-64 793:-69 891:-55 1272:-79 1462:-55 1533:-64 1784:-39 2126:-80 2160:-78 2325:-999
52215 0:-999 8:-88 256:-66 494:-59 835:-83 1320:-75 1544:-41 1786:-59 1893:-91 2180:-65 2200:-47 2325:-999
97779 0:-999 30:-64 190:-53 823:-42 1033:-64 1085:-53 1701:-66 1794:-64 1867:-65 1952:-66 2090:-53 2325:-999
97824 0:-999 307:-59 414:-45 967:-65 1160:-76 1346:-76 1717:-75 1883:-33 2097:-72 2136:-73 2168:-76 2325:-999
6989 0:-999 206:-85 252:-65 662:-61 1256:-62 1561:-79 1845:-61 2286:-61 2325:-999
156837 0:-999 77:-78 314:-68 315:-62 655:-69 1210:-76 1482:-87 1533:-75 1864:-77 1964:-40 2126:-77 2325:-999
7051 0:-999 4:-65 793:-51 861:-58 891:-56 1025:-60 1026:-63 1781:-63 1806:-55 1854:-83 1882:-43 2325:-999
156875 0:-999 298:-59 418:-55 569:-58 709:-76 784:-78 1441:-74 1776:-71 1946:-80 2166:-20 2173:-69 2325:-999
156904 0:-999 667:-65 730:-66 858:-48 1032:-74 1390:-50 1638:-48 1827:-31 1925:-74 1992:-59 2221:-76 2325:-999
98226 0:-999 98:-60 524:-52 572:-58 728:-64 1065:-69 1105:-74 1158:-68 1850:-63 1986:-54 2311:-51 2325:-999
98309 0:-999 20:-82 83:-82 181:-38 206:-62 504:-75 1289:-79 1639:-77 1922:-78 1950:-86 2068:-80 2325:-999
13338 0:-999 48:-64 315:-54 377:-81 655:-64 876:-85 1964:-40 2025:-70 2028:-60 2057:-79 2325:-999
157176 0:-999 134:-88 270:-73 967:-88 1230:-52 1381:-42 1850:-83 2119:-82 2246:-72 2311:-69 2312:-80 2325:-999
157237 0:-999 134:-33 270:-61 728:-66 967:-58 1015:-81 1065:-72 1411:-61 1461:-80 1471:-77 2119:-57 2325:-999
13555 0:-999 667:-59 858:-57 1190:-63 1390:-53 1407:-74 1638:-58 1827:-48 1988:-64 1992:-73 2221:-72 2325:-999
157250 0:-999 83:-82 181:-34 206:-66 679:-74 837:-79 885:-77 1155:-86 1639:-74 1922:-77 2068:-79 2325:-999
13697 0:-999 110:-86 181:-44 206:-66 679:-87 837:-76 885:-83 1132:-83 1289:-86 1423:-88 1639:-77 2325:-999
7761 0:-999 48:-51 324:-75 358:-74 603:-57 1114:-73 1482:-68 1898:-62 2021:-69 2051:-65 2144:-66 2325:-999
157606 0:-999 22:-59 466:-72 544:-64 1057:-65 1203:-47 1218:-81 1775:-57 1868:-70 2189:-78 2293:-62 2325:-999
98861 0:-999 134:-33 728:-45 967:-51 1015:-52 1065:-40 1411:-18 1471:-58 2074:-65 2119:-36 2246:-47 2325:-999
98881 0:-999 98:-54 270:-59 307:-77 524:-36 1158:-61 1277:-75 1381:-71 1850:-50 1986:-53 2311:-45 2325:-999
98882 0:-999 270:-36 524:-60 728:-50 1054:-58 1065:-44 1101:-65 1411:-51 1883:-76 1978:-63 2311:-67 2325:-999
13971 0:-999 307:-59 414:-50 967:-69 1158:-81 1160:-69 1346:-69 1717:-79 1883:-47 2097:-77 2168:-69 2325:-999
98943 0:-999 307:-63 414:-63 519:-80 524:-69 572:-63 967:-71 1158:-75 1883:-35 2097:-73 2168:-72 2325:-999
157787 0:-999 298:-60 418:-55 710:-77 803:-82 923:-74 1031:-79 1441:-74 1898:-68 2166:-29 2173:-72 2325:-999
99080 0:-999 280:-78 284:-80 362:-85 446:-63 511:-84 758:-36 1785:-49 2057:-78 2144:-56 2325:-999
99116 0:-999 205:-71 378:-54 640:-47 1481:-71 1787:-35 1802:-63 1905:-48 2136:-51 2302:-58 2325:-999
14209 0:-999 42:-77 730:-61 809:-62 1399:-54 1437:-67 1638:-80 1819:-58 1844:-59 1987:-58 2278:-83 2325:-999
14392 0:-999 98:-55 134:-34 524:-50 572:-55 967:-58 1411:-67 1850:-61 1986:-63 2246:-44 2311:-54 2325:-999
158154 0:-999 307:-58 414:-45 967:-66 1160:-64 1346:-64 1717:-76 1883:-34 2097:-65 2136:-67 2168:-66 2325:-999
99464 0:-999 134:-61 270:-45 524:-58 728:-64 967:-72 1065:-52 1105:-83 1411:-35 1883:-85 2119:-50 2325:-999
158243 0:-999 98:-54 134:-42 270:-59 967:-59 1158:-61 1411:-65 1850:-52 2119:-62 2246:-46 2311:-47 2325:-999
99505 0:-999 218:-58 667:-56 885:-69 973:-45 1032:-64 1638:-64 1827:-51 1988:-38 1992:-33 2221:-75 2325:-999
14622 0:-999 205:-65 640:-64 1160:-67 1346:-67 1387:-71 1758:-66 1787:-59 2136:-71 2232:-65 2302:-68 2325:-999
8512 0:-999 42:-68 288:-68 730:-55 809:-56 1399:-64 1437:-58 1539:-61 1819:-47 1844:-66 1987:-57 2325:-999
99606 0:-999 858:-73 1098:-89 1102:-69 1369:-83 1407:-84 1437:-77 1819:-88 1844:-81 1910:-70 1987:-69 2325:-999
14729 0:-999 248:-44 339:-58 608:-55 949:-55 969:-58 1066:-57 1092:-58 1271:-57 1383:-58 1916:-55 2325:-999
14923 0:-999 444:-48 792:-83 840:-79 854:-47 1081:-62 1151:-80 1637:-72 1652:-54 1801:-47 2099:-59 2325:-999
99873 0:-999 189:-66 262:-57 378:-60 640:-55 1481:-68 1485:-77 1787:-44 1802:-74 2014:-63 2136:-66 2325:-999
66367 0:-999 218:-67 858:-51 973:-72 1190:-50 1390:-41 1770:-63 1827:-37 1988:-59 1992:-61 2006:-65 2325:-999
66381 0:-999 195:-63 252:-84 1246:-47 1250:-50 1355:-69 1898:-84 2028:-84 2051:-71 2318:-65 2325:-999
66475 0:-999 378:-48 640:-53 1160:-58 1346:-58 1481:-63 1787:-38 1905:-59 2136:-59 2168:-58 2302:-53 2325:-999
15339 0:-999 88:-72 234:-46 382:-73 599:-49 969:-61 1066:-61 1217:-49 1271:-60 1526:-92 1601:-49 2325:-999
100481 0:-999 98:-79 134:-79 728:-75 967:-82 1158:-90 1230:-41 1381:-34 1850:-76 2119:-70 2246:-67 2325:-999
66913 0:-999 406:-20 580:-90 852:-59 1350:-60 1593:-82 1862:-83 1940:-29 2325:-999
9711 0:-999 298:-61 418:-62 569:-60 784:-71 803:-74 1031:-84 1776:-79 1946:-83 2166:-27 2173:-70 2325:-999
15858 0:-999 134:-46 414:-83 524:-46 572:-56 967:-57 1158:-78 1717:-87 1883:-66 2097:-78 2246:-62 2325:-999
9745 0:-999 358:-88 418:-78 603:-71 1031:-60 1482:-77 1509:-52 1795:-51 1898:-60 1946:-53 2051:-53 2325:-999
15875 0:-999 189:-80 378:-56 640:-56 957:-80 1387:-87 1481:-67 1787:-63 1802:-70 1905:-77 2136:-78 2325:-999
67301 0:-999 205:-69 378:-58 640:-56 1346:-54 1787:-42 1883:-67 1905:-60 2136:-59 2168:-54 2232:-69 2325:-999
100909 0:-52 166:-65 382:-61 614:-52 781:-52 1144:-55 1234:-55 1709:-65 1895:-55 2211:-65 2325:-999
9898 0:-999 98:-61 134:-48 270:-61 524:-45 572:-62 728:-65 1850:-60 1986:-62 2246:-57 2311:-60 2325:-999
101042 0:-999 134:-57 307:-52 414:-35 967:-56 1160:-63 1346:-63 1717:-64 1883:-28 2097:-65 2168:-64 2325:-999
101043 0:-999 307:-73 524:-57 572:-40 1158:-41 1411:-79 1883:-66 2325:-999
9985 0:-999 377:-39 793:-75 891:-73 960:-69 1445:-30 1462:-72 1533:-44 2025:-35 2126:-61 2169:-69 2325:-999
101219 0:-999 793:-53 861:-46 891:-62 1120:-83 1533:-73 1729:-81 1806:-60 1854:-83 1882:-32 2273:-58 2325:-999
67839 0:-999 42:-63 288:-55 730:-66 809:-56 1180:-83 1437:-60 1539:-51 1689:-79 1819:-42 2278:-76 2325:-999
101458 0:-999 307:-58 414:-46 524:-76 967:-65 1158:-77 1346:-71 1883:-38 2097:-66 2136:-72 2168:-76 2325:-999
101565 0:-999 324:-58 592:-75 972:-81 1250:-55 1433:-84 1627:-74 1822:-67 1833:-91 2060:-89 2126:-82 2325:-999
68018 0:-999 603:-75 736:-80 1093:-58 1114:-66 1176:-70 1384:-56 1876:-39 2021:-76 2110:-63 2325:-999
16707 0:-999 134:-63 307:-66 414:-44 572:-68 967:-61 1065:-91 1160:-78 1717:-71 1883:-52 2097:-73 2325:-999
16770 0:-999 667:-59 730:-65 858:-52 1032:-61 1190:-57 1638:-52 1827:-40 1988:-70 1992:-69 2221:-66 2325:-999
101739 0:-999 218:-54 383:-58 1289:-73 1369:-80 1770:-67 1827:-77 1930:-76 2006:-63 2039:-74 2055:-45 2325:-999
101809 0:-999 11:-56 30:-50 166:-54 179:-56 682:-59 856:-56 1033:-50 1794:-50 2211:-54 2282:-59 2325:-999
101829 0:-999 18:-51 135:-59 394:-67 618:-75 793:-59 891:-52 978:-43 1729:-55 1759:-61 2160:-51 2325:-999
16876 0:-999 667:-53 885:-74 973:-41 1032:-54 1190:-57 1390:-72 1520:-60 1827:-58 1988:-33 1992:-41 2325:-999
68280 0:-999 314:-59 315:-47 511:-78 603:-73 1176:-82 1384:-73 1482:-79 1876:-76 1964:-23 2057:-76 2325:-999
68371 0:-999 98:-59 134:-38 270:-65 524:-53 967:-62 1105:-73 1850:-61 2119:-58 2246:-45 2311:-50 2325:-999
68393 0:-999 98:-60 524:-41 572:-57 773:-62 1065:-65 1105:-79 1158:-60 1411:-61 1986:-53 2311:-59 2325:-999
102018 0:-999 36:-55 48:-57 284:-82 625:-71 876:-51 1355:-74 1656:-55 1933:-58 2025:-70 2028:-71 2325:-999
68407 0:-999 134:-40 414:-84 519:-84 572:-61 967:-58 1158:-68 1717:-87 1883:-71 2097:-81 2325:-999
17072 0:-999 134:-45 270:-59 967:-58 1015:-81 1411:-60 1461:-82 1471:-76 2074:-86 2119:-58 2246:-47 2325:-999
68500 0:-999 134:-61 572:-74 728:-58 967:-78 1015:-69 1411:-41 1471:-77 2074:-78 2119:-49 2246:-68 2325:-999
17399 0:-999 98:-45 134:-74 1158:-66 1277:-77 1850:-41 2119:-73 2246:-57 2311:-50 2312:-73 2325:-999
11300 0:-999 270:-41 524:-42 572:-67 728:-39 1065:-46 1101:-61 1105:-76 1411:-51 1883:-65 2311:-63 2325:-999
17553 0:-999 134:-56 270:-46 524:-58 967:-71 1015:-59 1461:-70 1471:-69 2074:-74 2119:-46 2246:-63 2325:-999
17554 0:-999 83:-86 110:-83 181:-37 206:-62 837:-81 885:-79 1289:-80 1639:-75 1922:-77 1950:-83 2325:-999
17602 0:-999 198:-59 235:-42 498:-48 567:-79 677:-80 698:-52 1329:-74 1372:-79 1941:-71 2092:-58 2325:-999
17620 0:-999 98:-48 134:-73 728:-74 967:-82 1158:-71 1850:-33 1986:-78 2119:-74 2246:-58 2325:-999
102592 0:-999 667:-50 973:-51 1032:-49 1190:-53 1390:-62 1638:-56 1827:-51 1925:-65 1992:-39 2221:-65 2325:-999
